what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1329301420590
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329301420590
java.specification.version,sysinfo,,,"1.6",1329301420590
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329301420590
java.version,sysinfo,,,"1.6.0_31",1329301420590
java.vm.info,sysinfo,,,"mixed mode",1329301420590
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1329301420590
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329301420590
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329301420590
java.vm.specification.version,sysinfo,,,"1.0",1329301420590
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329301420590
java.vm.version,sysinfo,,,"20.6-b01",1329301420590
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1329301420593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301429217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301430675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301432907
started,bundle,org.python.pydev.core,2.4.0.2012020116,"org.python.pydev.core",1329301433949
started,bundle,com.python.pydev.analysis,2.4.0.2012020116,"com.python.pydev.analysis",1329301434005
started,bundle,org.python.pydev,2.4.0.2012020116,"org.python.pydev",1329301434006
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1329301441182
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1329301441238
started,bundle,org.python.pydev.parser,2.4.0.2012020116,"org.python.pydev.parser",1329301449114
error,log,,,"Info: Rebuilding internal caches: C:\\Users\\The0s\\workspace\\.metadata\\.plugins\\com.python.pydev.analysis\\python_v1_258tvcdekrk5tmtf5h0ez044z\\python.pydevsysteminfo (Expected error to be provided and got no error!)",1329301468173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1329301495885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301533192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301545701
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1329301585183
error,log,,,"Info: Rebuilding internal caches: C:\\Users\\The0s\\workspace\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\DriverSim\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1329301585315
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1329301585323
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1329301585859
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1329301585879
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1329301585910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301590771
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1329301590846
started,bundle,org.python.pydev.red_core,2.4.0.2012020116,"org.python.pydev.red_core",1329301590858
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1329301590908
opened,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329301591087
activated,perspective,org.python.pydev,2.4.0.2012020116,"org.python.pydev.ui.PythonPerspective",1329301591124
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329301591134
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329301594258
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1329301594629
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1329301594633
started,bundle,org.python.pydev.customizations,2.4.0.2012020116,"org.python.pydev.customizations",1329301594664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301597050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301598505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1329301598529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1329301598529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301600354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301606174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301606184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301606184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301619165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301626835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301629693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301642564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301642592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301642592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301656707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301659284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301659388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301666183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301668367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301677697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301678260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301678338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301678354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301678354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301683423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301691895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301691906
started,bundle,org.python.pydev.debug,2.4.0.2012020116,"org.python.pydev.debug",1329301692466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301697837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301714162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301716373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301737837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301737854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301744374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301803250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301803296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1329301803296
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1329301804400
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329301804412
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1329301813595
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1329301813739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301813752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301826012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301831785
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329301837899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301853679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329301853712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301862300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301877400
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1329301888557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301889312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301915808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301916227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329301954616
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329301957531
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329301971722
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1329301974088
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329301979912
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329301980669
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329301989880
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1329301992741
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329302000897
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329302001841
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329302018991
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329302018994
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329302021769
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1329302023751
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329302024413
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329302029112
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329302044001
started,bundle,com.python.pydev,2.4.0.2012020116,"com.python.pydev",1329302044693
started,bundle,com.python.pydev.refactoring,2.4.0.2012020116,"com.python.pydev.refactoring",1329302044696
started,bundle,org.python.pydev.django,2.4.0.2012020116,"org.python.pydev.django",1329302044728
started,bundle,org.python.pydev.refactoring,2.4.0.2012020116,"org.python.pydev.refactoring",1329302044821
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1329302044883
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329302044885
started,bundle,org.python.pydev.jython,2.4.0.2012020116,"org.python.pydev.jython",1329302047415
started,bundle,com.python.pydev.codecompletion,2.4.0.2012020116,"com.python.pydev.codecompletion",1329302047876
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302049508
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302049861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302049901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302218602
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1329302270698
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329302279319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302287854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302294143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302294155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302294594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302308648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302310611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302339262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302339275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329302341706
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302359181
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302359274
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329302359302
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302379694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302418967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302419251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302419462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302419676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302419813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302420989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302421046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302421056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302421067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302421113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329302421138
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329302428113
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329302432570
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302441106
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329302445474
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302445631
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1329302446326
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302447338
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1329302451864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302453236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302455289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302455298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302456879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302473928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302473938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302475768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302491583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302491629
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1329302494888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302515189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302519463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302524964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302527580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302527594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302530113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302554717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329302554789
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302557820
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302561693
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302561762
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302563996
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302565679
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302566576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329302582292
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302589888
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302591393
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302610792
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302612495
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302612495
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302613249
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302614854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302618735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302620723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302621762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302642718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302761733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302767556
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1329302773408
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329302784423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302788315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302790984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302844709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302959827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329302961509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329305726588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329305729862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329305746232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329305747071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329305748723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329305797662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329305810021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329305810440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329305810800
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1329305817043
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1329305817062
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329305817123
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1329305817146
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1329305817160
activated,perspective,org.python.pydev,2.4.0.2012020116,"org.python.pydev.ui.PythonPerspective",1329305819028
